disaster_id,county_id,publication_date,disaster_type,action,county,title,source_url,event_id
1,D1_C1,2026-09-02,Fire Weather Conditions,Amends and Renews,Anderson,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C2,2026-09-02,Fire Weather Conditions,Amends and Renews,Angelina,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C3,2026-09-02,Fire Weather Conditions,Amends and Renews,Aransas,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C4,2026-09-02,Fire Weather Conditions,Amends and Renews,Archer,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C5,2026-09-02,Fire Weather Conditions,Amends and Renews,Armstrong,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C6,2026-09-02,Fire Weather Conditions,Amends and Renews,Atascosa,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C7,2026-09-02,Fire Weather Conditions,Amends and Renews,Austin,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C8,2026-09-02,Fire Weather Conditions,Amends and Renews,Bandera,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C9,2026-09-02,Fire Weather Conditions,Amends and Renews,Bastrop,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C10,2026-09-02,Fire Weather Conditions,Amends and Renews,Baylor,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C11,2026-09-02,Fire Weather Conditions,Amends and Renews,Bee,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C12,2026-09-02,Fire Weather Conditions,Amends and Renews,Bell,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C13,2026-09-02,Fire Weather Conditions,Amends and Renews,Bexar,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C14,2026-09-02,Fire Weather Conditions,Amends and Renews,Blanco,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C15,2026-09-02,Fire Weather Conditions,Amends and Renews,Borden,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C16,2026-09-02,Fire Weather Conditions,Amends and Renews,Bosque,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C17,2026-09-02,Fire Weather Conditions,Amends and Renews,Bowie,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C18,2026-09-02,Fire Weather Conditions,Amends and Renews,Brazos,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C19,2026-09-02,Fire Weather Conditions,Amends and Renews,Briscoe,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C20,2026-09-02,Fire Weather Conditions,Amends and Renews,Brooks,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C21,2026-09-02,Fire Weather Conditions,Amends and Renews,Brown,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C22,2026-09-02,Fire Weather Conditions,Amends and Renews,Burleson,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C23,2026-09-02,Fire Weather Conditions,Amends and Renews,Burnet,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C24,2026-09-02,Fire Weather Conditions,Amends and Renews,Caldwell,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C25,2026-09-02,Fire Weather Conditions,Amends and Renews,Calhoun,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C26,2026-09-02,Fire Weather Conditions,Amends and Renews,Callahan,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C27,2026-09-02,Fire Weather Conditions,Amends and Renews,Cameron,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C28,2026-09-02,Fire Weather Conditions,Amends and Renews,Camp,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C29,2026-09-02,Fire Weather Conditions,Amends and Renews,Carson,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C30,2026-09-02,Fire Weather Conditions,Amends and Renews,Cass,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C31,2026-09-02,Fire Weather Conditions,Amends and Renews,Castro,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C32,2026-09-02,Fire Weather Conditions,Amends and Renews,Cherokee,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C33,2026-09-02,Fire Weather Conditions,Amends and Renews,Childress,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C34,2026-09-02,Fire Weather Conditions,Amends and Renews,Clay,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C35,2026-09-02,Fire Weather Conditions,Amends and Renews,Coke,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C36,2026-09-02,Fire Weather Conditions,Amends and Renews,Coleman,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C37,2026-09-02,Fire Weather Conditions,Amends and Renews,Collin,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C38,2026-09-02,Fire Weather Conditions,Amends and Renews,Collingsworth,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C39,2026-09-02,Fire Weather Conditions,Amends and Renews,Colorado,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C40,2026-09-02,Fire Weather Conditions,Amends and Renews,Comal,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C41,2026-09-02,Fire Weather Conditions,Amends and Renews,Comanche,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C42,2026-09-02,Fire Weather Conditions,Amends and Renews,Concho,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C43,2026-09-02,Fire Weather Conditions,Amends and Renews,Cooke,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C44,2026-09-02,Fire Weather Conditions,Amends and Renews,Coryell,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C45,2026-09-02,Fire Weather Conditions,Amends and Renews,Cottle,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C46,2026-09-02,Fire Weather Conditions,Amends and Renews,Crosby,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C47,2026-09-02,Fire Weather Conditions,Amends and Renews,Dallam,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C48,2026-09-02,Fire Weather Conditions,Amends and Renews,Dallas,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C49,2026-09-02,Fire Weather Conditions,Amends and Renews,DeWitt,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C50,2026-09-02,Fire Weather Conditions,Amends and Renews,Deaf Smith,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C51,2026-09-02,Fire Weather Conditions,Amends and Renews,Delta,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C52,2026-09-02,Fire Weather Conditions,Amends and Renews,Denton,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C53,2026-09-02,Fire Weather Conditions,Amends and Renews,Dickens,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C54,2026-09-02,Fire Weather Conditions,Amends and Renews,Dimmit,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C55,2026-09-02,Fire Weather Conditions,Amends and Renews,Donley,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C56,2026-09-02,Fire Weather Conditions,Amends and Renews,Duval,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C57,2026-09-02,Fire Weather Conditions,Amends and Renews,Eastland,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C58,2026-09-02,Fire Weather Conditions,Amends and Renews,Edwards,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C59,2026-09-02,Fire Weather Conditions,Amends and Renews,Ellis,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C60,2026-09-02,Fire Weather Conditions,Amends and Renews,Erath,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C61,2026-09-02,Fire Weather Conditions,Amends and Renews,Falls,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C62,2026-09-02,Fire Weather Conditions,Amends and Renews,Fannin,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C63,2026-09-02,Fire Weather Conditions,Amends and Renews,Fayette,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C64,2026-09-02,Fire Weather Conditions,Amends and Renews,Fisher,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C65,2026-09-02,Fire Weather Conditions,Amends and Renews,Floyd,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C66,2026-09-02,Fire Weather Conditions,Amends and Renews,Foard,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C67,2026-09-02,Fire Weather Conditions,Amends and Renews,Fort Bend,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C68,2026-09-02,Fire Weather Conditions,Amends and Renews,Franklin,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C69,2026-09-02,Fire Weather Conditions,Amends and Renews,Freestone,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C70,2026-09-02,Fire Weather Conditions,Amends and Renews,Frio,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C71,2026-09-02,Fire Weather Conditions,Amends and Renews,Garza,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C72,2026-09-02,Fire Weather Conditions,Amends and Renews,Gillespie,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C73,2026-09-02,Fire Weather Conditions,Amends and Renews,Goliad,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C74,2026-09-02,Fire Weather Conditions,Amends and Renews,Gonzales,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C75,2026-09-02,Fire Weather Conditions,Amends and Renews,Gray,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C76,2026-09-02,Fire Weather Conditions,Amends and Renews,Grayson,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C77,2026-09-02,Fire Weather Conditions,Amends and Renews,Gregg,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C78,2026-09-02,Fire Weather Conditions,Amends and Renews,Grimes,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C79,2026-09-02,Fire Weather Conditions,Amends and Renews,Guadalupe,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C80,2026-09-02,Fire Weather Conditions,Amends and Renews,Hall,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C81,2026-09-02,Fire Weather Conditions,Amends and Renews,Hamilton,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C82,2026-09-02,Fire Weather Conditions,Amends and Renews,Hansford,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C83,2026-09-02,Fire Weather Conditions,Amends and Renews,Hardeman,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C84,2026-09-02,Fire Weather Conditions,Amends and Renews,Hardin,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C85,2026-09-02,Fire Weather Conditions,Amends and Renews,Harris,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C86,2026-09-02,Fire Weather Conditions,Amends and Renews,Harrison,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C87,2026-09-02,Fire Weather Conditions,Amends and Renews,Hartley,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C88,2026-09-02,Fire Weather Conditions,Amends and Renews,Haskell,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C89,2026-09-02,Fire Weather Conditions,Amends and Renews,Hays,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C90,2026-09-02,Fire Weather Conditions,Amends and Renews,Hemphill,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C91,2026-09-02,Fire Weather Conditions,Amends and Renews,Henderson,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C92,2026-09-02,Fire Weather Conditions,Amends and Renews,Hidalgo,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C93,2026-09-02,Fire Weather Conditions,Amends and Renews,Hill,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C94,2026-09-02,Fire Weather Conditions,Amends and Renews,Hood,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C95,2026-09-02,Fire Weather Conditions,Amends and Renews,Hopkins,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C96,2026-09-02,Fire Weather Conditions,Amends and Renews,Houston,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C97,2026-09-02,Fire Weather Conditions,Amends and Renews,Hunt,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C98,2026-09-02,Fire Weather Conditions,Amends and Renews,Hutchinson,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C99,2026-09-02,Fire Weather Conditions,Amends and Renews,Jack,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
1,D1_C100,2026-09-02,Fire Weather Conditions,Amends and Renews,Jackson,"Governor Abbott Amends, Renews Fire Weather Conditions Disaster Proclamation In September 2026",https://gov.texas.gov/news/post/governor-abbott-amends-renews-fire-weather-conditions-disaster-proclamation-in-september-2026,EID_0428
